1.999,2.091,1.961,2.158,2.299,1.762,1.948,2.899,1.882,1.566,1.961,12.468
1.522,1.404,2.415,1.781,1.438,1.605,1.573,1.486,1.542,1.534,1.542,25.991
1.541,1.867,1.656,2.091,2.059,2.431,2.186,1.945,2.156,1.715,1.541,10.333
1.813,1.576,1.451,1.666,1.971,1.435,1.464,1.512,1.686,1.526,2.018,3.113
1.572,1.83,3.171,1.866,1.468,1.823,2.206,3.689,3.974,4.173,1.944,4.276
2.381,2.201,1.491,1.63,1.99,1.526,1.6,1.619,1.811,1.951,2.381,5.619
1.777,1.836,2.169,2.227,1.859,2.061,1.991,2.093,2.454,1.928,3.254,9.965
1.512,1.481,1.257,1.265,1.336,1.324,1.308,1.316,1.29,1.358,1.666,18.78
1.494,1.237,1.272,1.222,1.259,1.425,1.456,1.287,1.4,1.411,1.318,7.028
2.555,1.503,1.511,1.461,1.383,1.312,1.663,1.369,1.287,1.631,2.555,12.681
1.609,1.325,1.339,1.321,1.511,1.37,1.252,1.668,1.415,1.731,1.551,8.301
2.028,3.694,1.723,1.736,1.841,1.527,1.885,1.74,1.411,2.331,1.781,15.206
1.541,1.893,1.983,2.04,1.695,1.778,2.291,1.765,1.793,1.745,1.541,7.591
1.567,1.66,1.429,2.606,1.688,1.557,1.7,1.703,1.872,2.553,1.992,11.043
1.404,1.28,1.754,1.639,2.628,1.486,1.826,1.628,1.552,2.542,1.781,7.684
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.265,1.29,1.259,1.737,2.337,2.042,1.574,1.385,2.151,1.971,1.29,11.93
1.431,1.523,1.645,1.521,1.528,1.425,1.574,1.503,1.456,1.461,1.318,8.852
1.104,1.136,1.165,1.095,1.083,1.239,1.254,1.113,1.271,1.361,1.083,13.111
1.158,1.442,1.233,1.767,2.152,2.265,2.264,2.081,1.696,1.804,1.767,20.061
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.37,1.409,1.408,1.596,1.547,1.629,1.707,1.704,1.456,1.735,2.756,3.548
8.683,2.5,2.05,1.461,1.503,1.475,2.027,1.37,1.511,1.312,2.5,8.019
1.875,2.554,1.675,1.648,1.607,1.687,1.839,2.982,1.456,1.929,1.781,14.999
1.494,1.237,1.272,1.222,1.259,1.425,1.456,1.287,1.4,1.411,1.318,7.935
1.133,1.227,2.243,2.526,2.354,1.905,3.071,2.207,1.259,1.626,1.227,14.689
2.81,1.485,1.489,1.786,1.934,1.548,1.899,1.494,2.414,4.21,1.944,8.238
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.993,1.798,1.689,1.901,2.588,1.984,3.156,2.349,3.469,1.28,1.689,12.164
2.028,1.814,1.812,1.457,1.463,1.629,1.853,1.615,1.548,1.723,1.684,10.651
1.471,1.657,1.893,2.824,1.997,1.082,2.08,1.641,1.525,1.898,1.082,6.964
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.767,11.618
1.653,2.316,1.59,1.866,2.057,1.384,1.859,1.625,1.66,1.842,3.378,9.075
1.4,1.287,1.411,1.321,1.494,1.259,1.272,1.222,1.339,1.488,1.829,8.217
2.018,1.417,2.235,1.435,1.464,1.512,1.686,1.754,2.222,1.46,2.018,3.992
1.082,1.471,3.808,2.824,1.657,1.318,1.893,1.997,2.641,4.631,1.082,7.362
2.112,2.209,1.754,1.839,1.491,2.841,1.497,1.499,3.222,3.891,6.038,5.328
2.046,1.706,2.333,1.853,2.113,1.745,2.082,1.754,2.352,1.572,2.046,3.733
4.731,3.203,1.396,1.413,2.712,1.576,1.77,1.786,2.498,1.699,2.144,13.054
1.657,1.893,1.471,1.294,1.312,1.327,1.503,1.369,1.997,1.598,1.082,8.991
1.987,2.343,3.316,1.689,1.488,1.62,3.06,1.731,1.954,1.817,1.666,11.685
1.425,1.867,1.9,2.658,1.517,1.693,1.711,2.625,2.004,2.211,1.995,7.728
1.546,1.443,1.572,1.615,1.489,1.474,1.411,1.598,1.404,1.463,1.572,11.035
1.688,2.158,1.541,1.889,1.561,2.016,1.42,1.7,1.757,1.59,2.539,12.102
1.404,1.754,3.226,1.639,2.734,2.145,1.552,1.871,1.28,1.625,3.668,3.025
1.872,2.369,1.292,1.532,1.787,1.7,1.705,1.508,1.294,1.867,2.841,17.272
2.046,1.706,2.333,1.853,2.395,2.113,1.503,2.832,1.461,1.511,2.046,11.695
1.435,1.464,1.512,1.46,1.686,1.754,2.222,1.927,1.417,1.955,2.018,2.753
1.978,3.086,2.09,1.783,2.225,1.549,2.38,2.126,1.28,2.371,1.207,8.912
1.404,3.226,1.754,1.639,1.871,2.734,2.145,1.552,1.625,1.28,1.207,3.202
1.54,1.673,1.511,1.37,1.684,1.731,1.609,1.958,1.321,1.715,2.549,8.908
1.492,1.397,1.285,1.235,1.32,1.29,1.357,1.408,1.291,1.273,1.992,9.683
1.65,1.384,1.987,2.343,2.059,1.418,1.715,1.612,1.436,1.504,1.484,9.387
1.21,1.226,1.229,1.246,1.192,1.414,1.366,1.294,1.286,1.946,1.21,15.502
1.626,1.597,1.557,1.541,1.674,1.424,1.896,1.648,1.768,1.607,2.5,9.799
1.552,1.856,1.734,1.831,2.613,2.887,2.631,2.675,2.179,1.259,2.756,5.58
2.248,2.383,1.571,2.186,1.549,1.614,2.165,2.462,2.964,1.576,2.555,9.221
1.703,1.378,1.557,1.811,1.7,1.486,1.895,1.63,1.619,1.444,1.666,9.191
1.999,2.091,1.961,2.158,2.299,1.762,1.948,1.882,2.899,1.566,1.961,12.194
1.321,1.339,1.521,1.304,1.44,1.412,1.325,1.293,1.388,1.883,1.375,25.31
2.887,3.187,3.59,1.42,1.473,1.343,1.405,2.79,1.234,1.216,2.178,11.308
2.936,2.242,6.038,6.849,4.795,1.746,2.29,3.321,2.012,1.901,6.038,15.939
1.541,2.183,2.401,1.836,1.791,1.639,2.467,2.251,1.925,1.449,1.541,2.782
1.404,1.522,1.715,1.612,2.206,1.781,2.415,1.573,1.66,1.429,1.992,12.326
4.277,4.349,2.675,2.931,4.171,3.054,2.599,3.147,2.568,3.235,4.349,17.895
1.497,1.499,1.491,2.112,2.662,2.07,2.209,2.808,1.754,2.706,6.038,3.88
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
5.428,4.661,2.238,3.117,2.24,2.272,4.94,3.366,3.855,3.305,4.661,12.827
1.354,2.314,1.397,1.549,1.412,1.97,2.153,1.378,1.751,1.628,3.668,20.435
1.825,1.596,2.262,1.706,1.522,2.415,1.527,1.408,1.703,1.404,3.141,7.427
1.471,2.756,1.657,2.824,1.893,1.549,2.08,1.28,1.777,1.484,1.29,17.037
1.46,1.435,1.464,1.512,2.222,1.927,1.754,1.686,1.417,1.766,2.018,2.873
1.84,2.613,2.339,1.817,2.106,1.847,1.553,3.02,2.439,1.993,2.613,6.92
1.626,2.207,1.698,2.128,2.318,1.7,3.443,1.629,1.615,2.469,2.722,6.511
2.83,1.436,1.945,1.598,2.007,1.72,1.773,1.77,1.673,2.3,2.83,6.935
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.993,1.689,1.798,1.901,2.588,1.984,3.156,2.9,2.349,3.469,1.689,21.083
2.415,1.96,2.126,1.522,1.886,2.04,1.448,1.404,2.373,1.688,1.666,18.41
1.894,3.28,1.998,2.448,2.401,2.817,2.592,2.57,2.514,3.17,3.17,2.547
1.828,1.644,1.759,1.873,1.936,1.907,2.004,1.761,1.91,1.892,1.706,13.357
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.485,2.521,2.796,1.489,1.761,1.8,1.485,1.751,1.585,2.002,1.829,11.444
1.943,2.17,2.384,1.802,1.523,1.869,1.648,1.573,1.948,1.76,1.572,6.056
1.254,1.299,1.271,1.361,1.239,1.434,1.165,1.136,1.104,1.095,2.555,18.173
1.158,1.442,1.233,1.767,2.152,2.265,2.081,2.264,1.804,1.696,1.158,11.427
1.426,1.881,2.002,2.074,1.73,1.927,1.5,2.407,2.144,3.647,1.92,10.936
1.404,1.639,1.28,1.549,1.489,1.484,1.456,1.754,1.567,1.749,4.661,5.324
1.612,1.638,2.15,1.987,1.717,1.852,1.585,1.615,1.614,1.734,1.706,14.66
1.983,2.613,1.876,1.817,1.553,2.493,2.214,2.006,1.746,1.862,2.613,8.179
1.207,2.314,2.153,1.221,1.412,3.3,1.909,2.083,1.397,2.042,1.207,15.087
1.828,1.851,2.346,1.796,2.193,2.336,1.995,2.426,1.676,1.553,1.978,13.209
2.9,2.718,2.65,3.694,1.574,1.411,2.494,2.246,1.538,1.555,2.018,7.68
1.674,1.8,1.961,1.411,1.999,2.091,1.511,1.53,1.824,1.838,1.961,10.0
1.435,1.464,1.512,1.754,1.686,2.222,1.46,1.417,1.955,1.8,2.018,5.416
1.412,1.653,1.484,1.489,1.68,1.354,1.517,5.004,1.567,1.628,1.172,12.019
1.812,1.954,1.709,1.463,1.457,1.548,2.022,1.814,1.647,2.488,1.92,11.175
2.062,1.939,2.211,1.965,1.592,4.125,2.364,2.685,2.286,3.454,2.555,21.71
1.978,1.411,1.821,1.237,1.272,1.222,1.259,3.086,1.287,1.541,1.978,12.458
2.144,1.699,1.863,1.671,2.702,2.314,1.363,2.153,1.378,5.43,2.144,18.677
1.737,2.337,1.265,1.29,1.259,2.042,1.385,1.574,2.151,1.971,1.172,8.987
